Wikipedia	161073	Rxe9nyi leaves out the other gruesome details and adds the context of the fortress.  Do you know which details are in the most widespread and/or original version of this tale?	-0.19078968131834925
Wikipedia	574481	I'm relatively new here. Short of totally protecting the pages, what strong-arm tactics do my colleagues have in mind?	0.00433093335332353
Wikipedia	355457	Some pictures are not mine, but those that I have changed, their own. And you can submit a complaint the owners of those photos?	-0.1178697349057253
Wikipedia	471850	By the way. Can you edit your own talk page when it is protected?	0.0379467674809348
Wikipedia	469273	Is there any reason you keep moving boldface marks? ITN is on my watchlist and you seem to do this quite frequently, yet, as far as I can see, it makes no difference, so I feel compelled to ask if there's any particular reason?	-0.6661648374892484
Wikipedia	131592	Come on Mohrflies, I donxb4t understand why you insist in these edits: <url>? Why "Yugoslav" when absolutely no one uses it?	-2.01262417185682
Wikipedia	625709	I asked you a question. Be educated and please respond: What does <url> has  to do with <url>?	-2.2829181539119223
Wikipedia	625706	Hi, I made on comment on the image page about this being different than Sbarro3 image.  Please... comment?	0.1879519019638606
Wikipedia	624380	This is just too confusing...how can a team be an affiliate of the NHL team but not the AHL team?  Especially in a AA hockey league?	-0.2315585456047538
Wikipedia	195383	I removed your prod, but on second thought, he's <url>.  Do you want to send this to AfD?	0.19460828528778454
Wikipedia	625700	Well, welcome, and thanks for helping out, as you can see it's greatly needed.  Do you have <url> yet?	1.1483465794461214
Wikipedia	102052	What you linked to looks good, but what was I supposed to compare it with again? Got a link?	-0.11405060253292072
Wikipedia	629959	Fine, but it took me no more than a couple of seconds to find a source. Why couldn't you do it instead of removing the content?	-1.7617599666505968
Wikipedia	625921	I would advise against creating seperate articles for individual characters and stick to the list. Is this what you'd expect a typical encyclopedia to be covering?	-0.027541785267871387
Wikipedia	629953	Hi there. On a tangential note, would you happen to be <person>?	0.6435247082979328
Wikipedia	524207	Do we need to go that far? Why not remove the info and lock the article for a while to prevent immediate reinsertion like what happened to <url>?	0.04950635934820565
Wikipedia	513734	Hi, thanks for moving three of the Brussels municipalities. Could you move <url> to <url> as well?	1.5386994327498784
Wikipedia	420628	I'd definitely consider 1 month's semi as an alternative, but with no recent history of protection I'd be reluctant to go beyond that. So... is PC1/3-months OK, or would semi/1-month be better?	-0.3385024071853725
Wikipedia	522556	<url> has a discussion (well kinda right now, I'm still waiting for the initiator to actually explain himself) about the fair use strength of images on episode lists (why there and not on <url>'s talk page is beyond me.  Care to chime in?	-0.3007858378551385
Wikipedia	88153	Great job. Any chance of a full date of death for him?	0.5106109511103231
Wikipedia	565445	Anytime. How do you like this closer crop?	0.7515482559465461
Wikipedia	192776	On a different subject, does this article pass <url> and/or <url>? Could it be linked from <url> as the next album?	0.06972952570160047
Wikipedia	244240	I'll be touch and go for a few days, but hopefully I will have a stable connection again. In the mean time, I think there are a few things I need to get caught up on, yes?	-0.15777103057671454
Wikipedia	4026	My question is "Why?" I am doing all the citations correctly and this still appears often. Can anyone tell me what I'm doing wrong?	0.6350854407739798
Wikipedia	165283	I see you have been creating lots of articles on bus stations on the <url>. Considering how little information there is (and is likely to be) for these stations, would it not be better to have them all on one article?	-0.5403605735762399
Wikipedia	135035	I actually posted my comments a couple minutes ago.  Do you think that explanation works, or do you think it's a good idea I elaborate further?	0.6100308105883776
Wikipedia	629397	I still can't remember how I got into this.  I remember there was an argument on the GameCube page but then there was nothing for a week or two....It hasn't been that long has it?	0.32021491662342383
Wikipedia	486339	OK you're right- I guess IPs can't do it. I believe they're all fixed now, right?	0.48565755607555394
Wikipedia	594350	Since I have no purpose I don't need to use wikipedia, so can you change my username to <url> (<url>)???	-0.2882243022138875
Wikipedia	265022	I restored the lead picture series I like. What do you think?	0.6941318127718009
Wikipedia	153974	Hi, you recently edited that the Independence Hall was once the tallest building in Philadelphia on the <url> article.  Do you have any source that supports this?	0.10806455476778004
Wikipedia	120056	Seriously? Seriously?	-2.20552721013786
Wikipedia	629399	Yep, she told me.  How are you doing?	0.564369989054824
Wikipedia	51606	<url> and <url> seem to be two articles on the same subject.  What's the point of having separate articles?	-1.3926755087265863
Wikipedia	98462	Thanks ! ...wouldn't you know my first award would be for being a smart ass ?	0.17298803451129344
Wikipedia	507179	You may not remember doing this but, you erased a page entitled, Earl Newton.  Why did you do it?	-0.6065656871280626
Wikipedia	106353	Then why is the article for the monastery in Lhasa as "Ganden" instead of "Gandan"? Do both the monasteries have the same name?	0.12383961911149352
Wikipedia	119992	I am not sure what are rules about GA in en.wiki but for me <url> is really outdated and it shouldn`t have GA sign. What you think?	0.17503928861804693
Wikipedia	421085	Hi Asbestos! This is kind of weird for me but I see that you are a participant in the photo project and list yourself as a photographer in Edinburgh and I was wondering if there was any possibility that you would be willing to respond to my recent request <url>?	1.2307005896153538
Wikipedia	335962	I can't find a notice on the source website saying that this image is under a creavtive commons lisence. DO you have email corespondance or something?	-0.19450271836833588
Wikipedia	509501	---- Though I thought I would note that you have now exceeded <big>'''500'''</big> edits while on "wikibreak" and that is over less than 10 days, May I ask what kind of break is that???	-0.700019155828249
Wikipedia	373210	According to <url>, your "ban" is not specifically linked to any amount of time, but rather your effort and results. That said, what exactly do you mean by "stalked"?	-0.39549658587247777
Wikipedia	601735	Interrobang has asked me if I would also help mentor you when he is not around. I said that I would gladly help out if it was ok with you?	0.7253512815100932
Wikipedia	437991	I'd like not to receive any notices from this bot on my talk page. Is there a way to do this?	0.27882239962203104
Wikipedia	393977	Ok. Thank you for clarifying. Could you be more specific as to what you are specifying as "the claim" so that I may find relevant information to refute?	1.4360160565168771
Wikipedia	616600	Gah! What just happned?	-0.7284408398416525
Wikipedia	261450	Thanks for the ce's on Attachment therapy. Are you kindly undertaking the second opinion?	0.7104647018287737
Wikipedia	247684	You are removing the film poster s images from the Kansas City Film Critics Circle Awards articles and the Academy awards.  Why?	-0.8419999292174024
Wikipedia	25445	I also have problems with a lot of the other recategorisation you have done to these articles, but I won't revert any more until I hear from you.  Taking <url> as an example: why have you removed it from <url> when it clearly is a linear filter; why remove it from <url> when it forms part of image parameter theory; why does an article which discusses electronic designs not belong in <url>; why remove it from <url> when, obviously, it is a term?	-0.4592870561503199
Wikipedia	467055	You recently edited this page. It is my view that this page is just a corporate marketing listing, there are several hundred companies that do the same job yet are not listed in Wikipedia - Do you not think that this is advertorial?	-0.6386882601569744
Wikipedia	240036	Is this something that is needed, even though most of the links are still alive? Is there a WP: page describing this and how to do it?	-0.09100344961613019
Wikipedia	130240	You've violated <url> on <url>, with 2 reverts in half an hour. Would you like to revert yourself to avoid being blocked again?	-0.572729328944986
Wikipedia	379688	I have the picture (3D) model of a chemical compound made with Accelrys, but I don't have Photoshop. What can I do?	0.2376887236350863
Wikipedia	623417	Hey, I see you've been contributing! Time to lose the "leaving Wikipedia" box?	0.4246622268818073
Wikipedia	565816	Never mind, got it. Is the stereochemistry known?	-0.6170150696108441
Wikipedia	581772	The review has been up there for something like six weeks, I notice. Think you'll be able to take care of those last couple of things?	-1.094270791952888
Wikipedia	627133	COI? What COI do you think I have?	-0.9597261183165
Wikipedia	167602	I seeu2014yes, those can easily be changed back. Would you rather I start a fresh discussion about these?	0.22575212972605094
Wikipedia	622946	You may need to enable your own setting to allow E-mail too; I'm not sure. If so, maybe you can turn it on temporarily, so that you can send me one e-mail?	0.8958516506718291
Wikipedia	128270	Can you give me a general description of <url>? Does it mention anything about making movie?	0.025033324088909563
Wikipedia	624679	He has been indef blocked once again. I wonder how long it will take him to come back this time?	-1.1548734223544517
Wikipedia	85321	Just saw your post to Gonzo.  Would you rather I withdrew the FLC then?	0.11479603760969052
Wikipedia	231061	When I look at the stats on the <url> wiki page I only see 55 Major appearances from 1972 onwards. I'm going by the assumption that page is correct?	-0.16123719013050306
Wikipedia	623384	This is helpful for automatized transfer scripts. By the way, did I get the location tag right on <url> :-) ?	1.1060530217404678
Wikipedia	328466	...cause I feel like a petulant kid, posting it. But: "We have three volunteers: Awadewit, Mike Christie and Wrad." Given that I, you know, proposed the countries idea, wasn't it obvious that I was volunteering?	-0.8141941779331044
Wikipedia	389209	I thought I had explained it pretty clearly.  What part did you disagree with?	-0.3407845296296563
Wikipedia	43509	Looking through the discussion page history, the addition was made by <url> who is still active on wikipedia. Why not try a message on <url>?	0.361230328130604
Wikipedia	404995	I noticed that you are the major contributor to the articles. Mind if I nominate <url> at <url>?	0.7527525650125224
Wikipedia	618995	''The sources are already there!'' Have you even looked at it?	-2.071900284287463
Wikipedia	101545	You made a "minor change" to <url>; while I agree that it should have been reverted, I do not think a change of over 2000 is minor.  Can you explain to me the rules for minor changes?	0.16603969645204306
Wikipedia	192086	I just occurred to me yesterday (while playing with the Bushnell 7x50 Marine binocs I got for my birthday), that the <url> section on rangefinding reticles might be worth its own article, if for no other reason than that rangefinding reticles are used on other optics, such as said binoculars (which have a compass and 5 milliradian graduated reticle) and some other specialized items, such as golf rangefinding monoculars, which use the standardized height of the flag as the known size item.  So what do you think--is there enough content in the rangefinding section to make a standalone article, and do I provide enough argument to justify pulling it out, and adding links from <url> and <url>?	-0.2770202040609355
Wikipedia	579195	It's possible he may not be an english speaker. Do you know of a french version of that warning?	-0.2452618212140173
Wikipedia	81625	I might be able to lend a hand, though it's not the most interesting article to me just as a matter of personal taste so I don't want to invest tons of time. What specifically do you want help with?	-0.17840422729827138
Wikipedia	509055	I'm afraid I don't entirely understand what you mean. Is there some conflict with using user authorization and the GPL license?	0.023685119017278437
Wikipedia	348604	I can assist you with your sockpuppet report against him. :) Will you like me to just fill it out for you?	1.5734419411252734
Wikipedia	489947	As a former administrator, and therefore a veteran editor who knows how wikipedia really works, I am actually surprised you would even ask such a question with such an obvious answer. I suspect you were simply pointing out a perceived injustice with a question founded in a <url> that you yourself did not take seriously?	-2.4964135880274343
Wikipedia	297566	What is a wall these days? 10 sentences?	-0.4527987873567
Wikipedia	128291	Would you mind doing the same for <url>?	0.6432416736147927
Wikipedia	349733	Sure, show me the glossary of terms link. Also should the link be at the bottom vs the top, or perhaps not at all and instead be something linked-to from the main article of <url> ?	0.0850957720963012
Wikipedia	556719	He's already been blocked, as far as I can tell.  Is there anything else that needs to be done, at this point?	0.08536297137205628
Wikipedia	628846	In fact you did link, and the user has archived the page and gotten rid of it. Do you know which section he should be looking for?	-0.14794701687093342
Wikipedia	9522	Hello, thank you for adding interesting content to <url> <url>.  Are you able to provide <url> that will help the content meet our "<url>" standard?	0.8433270176637121
Wikipedia	489419	I was just now leaving a note on Ruhrfisch's talk page, and noticed that you'd left a note there.  I wrote about the <url> the other day, the first time that I've ever created an NRHP article: would you be willing to check it, and to add to the infobox if there's something that can easily be added?	1.1877978430827427
Wikipedia	150604	I'm curious, have you had a chance to look through <url> for anything relevant to the CRU articles?  Weren't the "Amazongate" claims (and their subsequent retractions by News Corporation-owned ''The Times'' and ''The Sunday Times'') connected to the CRU coverage?	0.16585029516234967
Wikipedia	604911	There is a very nice moving picture at <url> which illustrates the bisection method. Can we get it for our version?	0.9619815192767478
Wikipedia	407407	I am looking at your article on <url>, and noticed that you are the author of a change suggesting that sec61 transports extra peptides not displayed by MHC Class I into cytosol.  Do you have a reference for this?	0.028590712535150675
Wikipedia	95558	Ack, hit the wrong button?  How do you manage that?	-0.5318436077556591
Wikipedia	595804	I have also put speedy delete tags on <url> and <url>.  Was there any particular reason to move your user/user talk pages to that name, and back again?	-0.02295809748026565
Wikipedia	531493	<url>.  Draft beer?	-0.23131118903696574
Wikipedia	52489	It's amazing how selective our memory can be. How's the project going along?	-0.12558274091465313
Wikipedia	627626	That was a <url>, rather than an <url>. Is that what you intended?	0.1548638489028232
Wikipedia	383005	I have just put the article to peer review. Would you care to take a look?	1.2538487905430211
Wikipedia	387212	Dude, what's going on? Why are you leaving?	-0.8203538801218526
Wikipedia	626868	uh, okay lol :)  no, i dont think i am (although i dont remember drinking any at all..), and um? okay?	-0.7257178059723094
Wikipedia	58906	I saw many missing names in the huge table of geonames. (Names of places which have articles in Wikipedia) Since no editions are permitted how will the missing names be completed ?	-0.2102808340331995
Wikipedia	134181	I don't have the full list online, but I do have the 07-08 AJHL record book.  Are there any specific seasons or teams you are looking for?	0.6011982043565901
Wikipedia	627165	I'm not finding the name change request at <url>, nor does there appear to be such an edit under the "Rogerboas" account name. Did you posti t while logged out, perhaps?	0.5795990561398885
Wikipedia	141947	Replied on my talk. BTW, do you have access to the paid NYT articles or any of the paid newspaper archives?	0.2549953561199275
Wikipedia	21293	Hi, I understand that the WP:COI rules would still apply, regardless of username. Could you kindly approve the change in my user name from cecn to funshine?	1.6544515845784786
Wikipedia	484266	You've seen the RR crossing sign, such as Image:Highway-Rail_Grade_Crossing_Advance_Warning_sign.svg. How about this idea for a "3RR crossing" sign?	-0.38110054117404735
Wikipedia	622995	Well...  pretty much most of what was in the old table, and the category links.  May I get in touch with you via e-mail to work on the specifics?	0.471029749985025
Wikipedia	594237	Just <url>.  Do you think a NPOV canonical list can be produced?	-0.2034786864290378
Wikipedia	455372	I'm just saying that Kingboyk hasn't really been editing lately.  So if you're actually interested in resolving an issue, why not take it to a noticeboard?	-1.2341491856296254
Wikipedia	623961	You removed posts by me as well.  Do you have any explanation?	-0.960858887361162
Wikipedia	125408	How about saying that the fastest flow is near the deepest part of the channel, and that in most meanders this is near the outer bank?  What do you think?	0.6403547932767741
Wikipedia	343268	I've steadily become more interested in getting this article up to FA, but I'm having trouble finding sources that actually analyze ''contemporary R&B'' instead of the entire <url> genre. Do you have any advice or would you be interested in working on it together?	1.5175010318443267
Wikipedia	306099	When i upload <url> I get <url> can you fix it? Also why is <url> showing the old logo?	-0.3282452356589325
Wikipedia	619716	I am the bot owner, and I replied just above your comment, explaining the situation. Is there some other problem, or some other comment I didn't respond to?	0.4052240834722799
Wikipedia	470794	I'm also confused as to why the <url> article is linked to the PNG file, but that that file is "not there", but seems to redirect in some way to the SVG file. Has the PNG file been changed to SVG and the link from the article not changed?	-0.10479173668453244
Wikipedia	582698	OMG! Do Phaedriel and Acalamari have a WikiCrush on each other?	-0.12086297217536453
Wikipedia	10383	Despite my best efforts, I've been unable to find the coordinates for the <url>: it's a specific little spot somewhere on a rail line between two villages, 3 miles apart.  Is the "coord missing" template appropriate, since they're missing, or is it inappropriate, since I believe that no reliable source has that information?	0.4476380978946197
Wikipedia	42833	Also, u201ccould be expectedu201d? By whom?	-0.681623377222413
Wikipedia	560520	Feeling tired, stressed, not clear? The talk page for Antractica might be just that (although I have alerted another admin before you) straw on the camels back ?	-0.26860587228079896
Wikipedia	62466	I think the article needs work. For example, I think "U.S. late 1980s - 1990s" should after "Detroit sound." "UK 1990s" should after "U.S. late 1980s - 1990s." What do you think?	0.6188945757905808
Wikipedia	164962	I'm getting a little nervous that the FAC's not attracting much attention. You know FAC much better than I do, should I be worried yet?	0.2280232672675539
Wikipedia	494487	Thanks for blocking this user -- he promptly erased the warnings on his talk page (I put them back).  I guess a block doesn't automatically block the talk page, huh?	1.0897973494264264
Wikipedia	466450	Having read your Userpage, it is unclear if you've ever actually '''been to''' South Africa (or Namibia for that matter) - but it is clear that you've made significant contributions. So first off, thanks a lot for all your apparent great work, and if I may ask, how much time have you spent in South Africa -- purely out of interest?	-0.3370556459459449
Wikipedia	570562	I've noticed the Commons message boxes on <url> and find their colours quite interesting. What do you think?	0.0562045859224088
Wikipedia	120942	Thank you for caring re: my loss. We go on, because it's all we can ever do, y'know?	1.2949057266837978
Wikipedia	436141	What is your take on the Simpson's images problem ? Should I remove them from your user page ?	0.3867087048702966
Wikipedia	300104	Hey, thanks for joining! Have any ideas you wish to add to the project?	0.9459526555836532
Wikipedia	71498	Who inherits the chiefship of <url> now? Does ''legitimatio per subsequens matrimonium'' apply?	-0.15777103057671454
Wikipedia	558288	Posted to <url>.  What category are you talking about?	-0.2261149890602133
Wikipedia	619807	I think I have fixed this, but I am not sure. Where do I stand with use of publicity photographs, created with the express intention of promoting someone or thing?	0.01582944237977361
Wikipedia	62865	Hi Debresser, what's up? Why are you doing what you are doing?	-0.5197098946216642
Wikipedia	70669	I have a quick question for you (I'm asking now since I am sure that this is going to be brought up either at the ACR or the FAC, when I finally get there): you've added a "pp." for the citation given for the national defense authorization act of 2007, but the rest of the article makes use of the "p." system. Shouldn't the "pp." be changed to a "p." for conformity, or is the use of the "pp." correct from the perspective of citation guidelines?	0.1913194186990497
Wikipedia	627249	If you feel you have a solid case, you can report it <url>. Just out of curiosity - can you provide a few examples (with links) of this behaviour?	-0.07715444998689072
Wikipedia	125539	I am in the process of responding to your message on my talk page.  In the mean time, did Lochdale ever inadvertently expose his IP, such as editing while logged out and then logging in and signing?	0.02687853737112974
Wikipedia	452781	I've been running into your super stub articles while organizing a category. Are these all FOIA requests?	-0.26856910585809435
Wikipedia	619151	2 IPs, and 1 I just put something on my talk page and got blocked. So I suppose it wont go away until its looked at or is it there for good?	0.40784127988092184
Wikipedia	179638	I heard he will be on <url>. Do you know what roll he will be on DSDS?	-0.1469223002855416
Wikipedia	414928	Apologies, I was busy prod'ding this article when you speedily deleted it, so I inadvertently re-created it.  Can you delete it again, please?	1.7979964386614382
Wikipedia	626049	Well, is there any kind of deadline? I guess I had to hurry?	-0.10827265929978463
Wikipedia	366930	I enjoyed your comments on the 'Road to Serfdom' article. I wonder if you know if anyone has offered a reading of the book as a satire of the bourgeois-administrative-pseudo-capitalist state?	1.0125298708367505
Wikipedia	123811	original article????	-1.3876263021881257
Wikipedia	51065	"Book" in question is A4 or thereabouts, and runs to a grand total of 32 pages including covers. It does state that it is a journal of SIAS, No 18 / 1988. There's not much to choose between the two templates though, is there?	-0.1813404562245801
Wikipedia	506047	Is the bot correct and if so can I assume that is the standard to follow ??	-0.0022941950514876464
Wikipedia	623738	Firstly, why do you assume I don't care about the content, and secondly, what chance have you given anyone to voice a dissenting opinion? Correct me if I am wrong, but you don't seem to have asked if anyone had a problem with the merge, did you?	-1.883909157440472
Wikipedia	367423	I'm afraid I don't understand what you are asking. Could you perhaps try to explain it in another way?	1.2519752839631588
Wikipedia	175262	I see you originally created this article, so maybe you can sort out what looks like some confusion. The article says that it was created by Diotisalvi, and that the church was known from at least 1113, but the <url> article says that he worked in the second half of the 12th century, and created the <url>, which started in 1152. Did he design both?	0.06174699125679858
Wikipedia	557002	One oddity is that the Library of Congress isn't officially the U.S. national library; there are only national libraries in Medicine and Agriculture. Do you compare specialized libraries?	-0.17303375018350525
Wikipedia	620942	Well, lyrics are generally frowned upon on Wikipedia, unless the song is old enough that its copyright no longer applies. Could you perhaps link to the article?	1.0878930638252469
Wikipedia	219152	Sorry to bother you again, but you changed your comment to "keep" ? I don't really understand, i thought you agreed with me...?	0.13318637612437945
Wikipedia	115596	Such as the redundant link to ''Roe v. Wade''? Not an improvement?	-1.0629538122185864
Wikipedia	325058	Arguably, listing the former constructors and even the template itself is not necessary. Could we please try reinstating the previous version and see if and how many other folk don't find the decade information useful/intriguing?	1.0379247280996795
Wikipedia	83270	When I try to edit the article <url> I'm refused to save my edit due to a "Blacklisted Hyperlink". What's wrong?	-0.4399701548009004
Wikipedia	459046	But the block you've used is messing with me accessing WP though my user account; do you know why? Or if it can be fixed, without unblocking?	-0.03335355997735838
Wikipedia	203810	My problem is that the Style Guide for cities causes several topics for this small village to be repeated somewhat, especially the railroad, Gas Boom, and stockyard.  Any thoughts on this article's organization?	-0.8539415722211426
Wikipedia	264353	It's clear that <url> isnt quite up to GA standards yet, I would like to withdraw my nomination. Can that be done?	-0.2077034309208789
Wikipedia	211134	I'm going to try and hurry the <url> article through both GA and FA to see if I can get it as the Featured Article on the Main Page in time for its 20-year anniversary on October 18, 2009. Care to help a little or a lot?	0.3812436545490301
Wikipedia	330517	Hi, it looks like the en/em distinction is being preserved. What do you see as the advantage of changing the way they're currently written?	0.6388065203653109
Wikipedia	263379	Hey, I just noticed that you are NOT an administator, I had always assumed that you were. I wondered if you would be interested in being nominated?	0.9722484435187372
Wikipedia	441283	Eh. Awesome as in you are going to be more active?	-0.4918429529433291
Wikipedia	516755	Well, I'll review it anyhow, and we'll see where we need to go.  Deal?	-0.04010222940422672
Wikipedia	115796	I like the image of the Finnish lighthouses. Do you know if it is for sale anywhere as a poster?	0.7140931078513275
Wikipedia	179451	P.S. Did you see the interesting bit of Oregon politics COI today?	0.16632699187930772
Wikipedia	339184	Hi again - I notice that the Chew Valley template gives Stanton Drew as an SSSI - but I can't find it listed at EN's site. Which is correct - any idea?	0.2817231483346853
Wikipedia	569076	No, I don't know of any way to measure the number of visitors to articles.  Perhaps someone on the <url> can answer your question?	0.8506722262092941
Wikipedia	95018	Hi Johnuniq, thank you for your edit. Does the file should be deleted/removed from commons then?	1.026091166539683
Wikipedia	290134	Hi Josiah- I'm a touch concerned about the entry on Ian Levine's bio about his comparison to the Abzorbaloff thing. Even if critics have speculated about it- is this really needed on a biographical page?	-0.11301924377523305
Wikipedia	338855	Which little tag are you referring to? As for your second question, that does depend on a couple of things- you can send it through the official OTRS address, if you like, and someone will get to you in due course, but you're welcome to forward the email to me personally at jmilburninfaerun AT gmail.com, and I'll take a look at it for you, and upload the image/explain why it's not possible?	1.023573638631892
Wikipedia	224940	I have just put the article to peer review. Would you care to take a look?	1.3164138757161674
Wikipedia	217866	<url> is based at 340 Laurier Avenue West Ottawa, Ontario K1A 0P9 - It doesn't have a photo posted yet. Is this convenient for you?	1.092415623889549
Wikipedia	335570	How is it false to state he was the ruler of the PRC - terms such as "Mao's government" are used in the article. Can you leave your Marxist personal beliefs at the door?	-2.4656141035782912
Wikipedia	621122	Hmm, there was a 7th <url> - but someone deleted him from <url> after removing the Prod. Is that kocher?	-0.3365027540929217
Wikipedia	68624	Didn't get it. What is it about?	-0.06486987013531353
Wikipedia	220870	This seems to have become a standard put-down of yours<url>, but can you translate ''Go maith leith scxe9al'' <url> for me?  Or did you mean ''Gabh mo leithscxe9al''?	0.07662512352198284
Wikipedia	581650	I just checked several of the most important Russian writers and painters and was shocked to see that some very important ones (and also well-known in the Western world) are as yet not in scope of the Biographies Project (think <url>, <url>, <url>, <url>, <url> and <url>). Which raises the question, how many more important persons are not in scope?	-0.10473699933052094
Wikipedia	620837	CIV, I'll grant (and yes, I shouldn't have). But how is it a violation of AGF to say that Stewart suggested the article be vandalized?	-0.4971849750976265
Wikipedia	629718	If you completely disagree then why havn't you required references on other airport pages??	-1.7461310034537036
Wikipedia	553125	I presume you haven't obliterated them completely, because that would be to be editorialise enormously. Where have you put them instead?	-0.9528757623510236
Wikipedia	407369	I replied... also, are you watching that page?  If so, I will stop bothering you here?	-0.2434554074807849
Wikipedia	412189	I will find religious advocacy statements.  You don't understand, or disagree, that medical issues are over emphasized in the circumcision article?	-0.8134900970657951
Wikipedia	491088	Hi. I would argue that a consensus is far from being reached, so I'm wondering why you have went ahead and starting changing links?	-0.8528640474226021
Wikipedia	86372	On the mediation page you made a number of statements that I said I would like to discuss with you. Would you be willing to do that <url>?	0.7261019541823408
Wikipedia	175082	Since you are the main contributor to <url>, I figured I should let you know what I would like to do to it. Would you be opposed to <url>, at all?	0.4431731583867677
Wikipedia	509497	Comply with what your talk page says, get off and study!!!! Have you willpower?	-1.6129086194193334
Wikipedia	487218	I'm a bit puzzled what's going on with this template, and the two articles that include it.  This should really just be one merged article, with redirects as appropriate, no?	-0.3717515328707451
Wikipedia	620540	Oh, yeah, I've heard of that--that was the issue the Colonel was (incorrectly) alluding to, right?  Is that list to which your link sent me something that Steve had to create, or was it generated automatically?	-0.1901827722368204
Wikipedia	401908	Before I respond, I have a question: do you have anything that might be considered a conflict of interest regarding this subject?  Specifically, are you Jory Rabinovitz or a member of his immediate family or friends?	-0.28459448645437097
Wikipedia	495724	Would it be premature to remove the autobiography and list laundry tags from <url> yet? I've been trying to improve it bit by bit, and everytime there are those tags on the page... mocking me... What's the go?	-0.7960865100452563
Wikipedia	585517	Don't worry, I'm not going to give the new right out to people who'll abuse it. :) Where's the new policy page?	0.11899819424708093
Wikipedia	565694	Sure! How could I have missed that?	0.5496761528959929
Wikipedia	502902	Sounds great. Do you think you could add this over at the dicsussion I've started at <url>?	0.944892210306994
Wikipedia	607112	It's probably a bit late to be asking this, but why did you dispute the factual accuracy of the page <url>?  Also, why was no mention of the nature of the dispute made anywhere?	-0.225789833751257
Wikipedia	507499	<url> is telling me that your talk page and <url> supposedly both link there, but I can't find them for the life of me. Any ideas?	-0.01215026335395848
Wikipedia	119196	I just reverted your edits to the <url> page, because you seemed to make a number of major changes without providing an explanation for them, except the word 'Infobox' in your edit summary. Can you provide any references for the changes?	-0.09470636138141245
Wikipedia	620617	Are you crazy down here?! What the heck is going on?	-1.9615436084477351
Wikipedia	288449	Hello? You going to answer this?	-2.25430631231216
Wikipedia	394295	I am not sure why <url> is not just in the article <url> as a straight table. Is there some chance the template might be used on another article?	-0.05079574081093903
Wikipedia	109287	You are so right, <url> looks to be blatant advertising.  Why don't you put it up for <url>?	0.027899153238734643
